run,phase,isl,tp,dp,ep,rank,op_type,input_shapes,count,min_us,avg_us,median_us,max_us
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,QuantBatchMatmulV3,"6,4096;192,256,16,32;6144",160,29.56,31.66,31.51,37.06
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,QuantBatchMatmulV3,"6,512;192,32,16,32;6144;6",154,16.62,26.31,19.51,495.22
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,QuantBatchMatmulV3,"6,6144;192,384,16,32;6144;6",6,39.44,41.53,42.23,42.58
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,QuantBatchMatmulV3,"6,6144;32,384,16,32;1024;6",154,24.26,53.10,26.96,3705.73
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,QuantBatchMatmulV3,"9,2048;128,128,16,32;4096;4096",240,19.06,20.56,20.53,22.66
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,QuantBatchMatmulV3,"9,3072;192,192,16,32;6144;9",9,24.70,26.17,26.26,28.96
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,QuantBatchMatmulV3,"9,4096;192,256,16,32;6144",240,29.78,33.03,32.55,38.94
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,QuantBatchMatmulV3,"9,512;192,32,16,32;6144;9",231,16.82,22.91,20.02,346.25
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,QuantBatchMatmulV3,"9,6144;192,384,16,32;6144;9",9,39.12,43.77,44.86,47.34
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,QuantBatchMatmulV3,"9,6144;32,384,16,32;1024;9",231,22.34,78.08,28.54,6081.42
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"1,154880;1,1",9,8.06,8.13,8.10,8.36
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"1,154880;1,154880",9,7.90,8.62,8.12,12.32
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"10,154880;10,1",2,16.08,16.30,16.30,16.52
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"12,154880;12,1",2,17.06,17.07,17.07,17.08
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"14,154880;14,1",2,18.14,18.33,18.33,18.52
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"16,154880;16,1",19,16.76,17.30,17.30,17.74
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"2,154880;2,1",11,12.96,13.41,13.36,13.88
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"2,154880;2,154880",2,8.86,9.02,9.02,9.18
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"3,154880;3,1",3,13.02,13.50,13.42,14.06
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"3,154880;3,154880",3,9.20,9.29,9.24,9.42
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"4,154880;4,1",3,14.20,14.77,14.30,15.82
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"4,154880;4,154880",1,9.68,9.68,9.68,9.68
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"5,154880;5,1",2,14.82,14.83,14.83,14.84
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"5,154880;5,154880",2,9.58,10.70,10.70,11.82
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"6,154880;6,1",5,15.56,16.62,16.66,17.38
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"6,154880;6,154880",2,10.12,10.31,10.31,10.50
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"7,154880;7,1",2,14.92,15.02,15.02,15.12
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"7,154880;7,154880",2,10.64,10.82,10.82,11.00
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"8,154880;8,1",20,15.56,16.97,16.82,19.76
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RealDiv,"8,154880;8,154880",19,10.82,11.27,11.30,11.72
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ReduceSum,"1,3;1",9,3.54,3.72,3.64,4.16
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ReduceSum,"2,3;1",2,3.92,4.06,4.06,4.20
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ReduceSum,"3,3;1",3,4.38,4.41,4.42,4.44
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ReduceSum,"4,3;1",1,4.78,4.78,4.78,4.78
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ReduceSum,"5,3;1",2,4.60,4.71,4.71,4.82
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ReduceSum,"6,3;1",2,5.10,5.17,5.17,5.24
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ReduceSum,"7,3;1",2,5.12,5.13,5.13,5.14
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ReduceSum,"8,3;1",19,4.96,5.39,5.32,6.08
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"1,6144;6144",18,3.18,3.30,3.28,3.48
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"12,6144;6144",7,5.24,6.05,6.22,6.64
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"15,6144;6144",14,4.86,6.19,6.30,7.38
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"18,6144;6144",12,4.26,6.30,7.15,7.56
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"2,6144;6144",4,3.42,3.52,3.45,3.74
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"21,6144;6144",16,4.30,7.20,7.83,8.64
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"24,6144;6144",114,4.48,7.68,8.65,12.42
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"27,6144;6144",19,9.48,9.88,9.88,10.28
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"3,6144;6144",69,3.58,4.53,4.78,5.36
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"4,6144;6144",2,3.88,3.92,3.92,3.96
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"5,6144;6144",4,3.96,4.08,4.07,4.20
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"6,6144;6144",18,4.16,5.13,5.30,5.96
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"7,6144;6144",4,5.42,5.50,5.49,5.60
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"8,6144;6144",38,5.38,5.66,5.69,6.14
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,RmsNorm,"9,6144;6144",21,4.50,5.55,5.78,6.34
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterElementsV2,340;10;10,2,2.36,2.37,2.37,2.38
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterElementsV2,340;12;12,2,2.32,2.33,2.33,2.34
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterElementsV2,340;14;14,2,2.40,2.48,2.48,2.56
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterElementsV2,340;16;16,18,2.24,2.42,2.38,2.68
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterElementsV2,340;1;1,10,2.66,2.94,2.96,3.38
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterElementsV2,340;2;2,12,2.02,2.30,2.17,2.88
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterElementsV2,340;3;3,3,2.78,2.87,2.80,3.02
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterElementsV2,340;4;4,3,2.18,2.52,2.24,3.14
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterElementsV2,340;5;5,2,2.72,2.84,2.84,2.96
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterElementsV2,340;6;6,5,2.24,2.56,2.28,3.02
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterElementsV2,340;7;7,2,2.82,2.88,2.88,2.94
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterElementsV2,340;8;8,19,2.26,2.91,2.96,3.20
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdate,"225920,128;12,1;12,128",16,13.50,13.85,13.89,14.16
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdate,"225920,128;15,1;15,128",32,13.44,13.93,13.95,14.24
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdate,"225920,128;18,1;18,128",4,13.68,13.79,13.73,14.02
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdate,"225920,128;21,1;21,128",60,13.62,14.03,14.01,14.84
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdate,"225920,128;24,1;24,128",38,13.64,14.07,13.95,16.44
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdate,"225920,128;27,1;27,128",266,13.52,14.10,14.10,14.50
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdate,"225920,128;3,1;3,128",144,12.32,13.62,13.58,17.38
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdate,"225920,128;6,1;6,128",32,13.40,13.84,13.85,14.34
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdate,"225920,128;9,1;9,128",48,13.56,13.96,13.96,14.46
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdateAiCore,"225920,128;12,1;12,128",64,13.10,13.88,13.91,14.88
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdateAiCore,"225920,128;15,1;15,128",128,13.30,14.09,14.01,16.68
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdateAiCore,"225920,128;21,1;21,128",256,13.56,14.05,14.02,16.34
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdateAiCore,"225920,128;27,1;27,128",1216,12.88,14.17,14.14,17.34
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdateAiCore,"225920,128;3,1;3,128",576,11.24,13.84,13.78,18.44
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdateAiCore,"225920,128;6,1;6,128",128,13.34,13.92,13.83,18.16
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,ScatterNdUpdateAiCore,"225920,128;9,1;9,128",192,13.26,14.02,13.96,17.24
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,"12,1;;12,6144",2,17.40,17.40,17.40,17.40
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,"15,1;;15,6144",4,15.74,16.37,16.26,17.22
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,"18,1;;18,6144",4,13.34,13.94,13.99,14.44
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,1;1;1,9,1.84,2.01,1.98,2.22
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,1;;1,18,1.56,1.80,1.83,1.98
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,"21,1;;21,6144",4,15.48,15.80,15.86,16.00
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,"24,1;;24,6144",38,16.60,17.76,17.53,21.30
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,2;2;2,2,1.98,2.08,2.08,2.18
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,2;;2,4,2.64,2.89,2.89,3.14
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,"3,1;;3,6144",18,16.58,17.08,17.01,18.08
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,3;3;3,3,1.92,2.21,2.34,2.38
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,3;;3,6,2.68,2.83,2.86,2.92
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,4;4;4,1,2.06,2.06,2.06,2.06
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,4;;4,2,2.92,3.00,3.00,3.08
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,5;5;5,2,2.00,2.04,2.04,2.08
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,5;;5,4,2.68,2.79,2.80,2.86
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,"6,1;;6,6144",4,16.86,17.08,17.10,17.26
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,6;6;6,2,2.12,2.13,2.13,2.14
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,6;;6,4,2.64,2.79,2.73,3.08
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,7;7;7,2,2.08,2.10,2.10,2.12
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,7;;7,4,2.62,2.73,2.69,2.92
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,8;8;8,19,1.98,2.15,2.16,2.42
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,8;;8,38,2.56,2.91,2.89,3.34
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SelectV2,"9,1;;9,6144",6,16.14,16.50,16.42,17.30
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Slice,"202752,128;2;2",240,23.18,36.62,25.92,94.38
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SoftmaxV2,"1,154880",9,44.92,45.38,45.36,45.92
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SoftmaxV2,"10,154880",2,47.32,47.56,47.56,47.80
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SoftmaxV2,"12,154880",2,48.02,48.25,48.25,48.48
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SoftmaxV2,"14,154880",2,48.02,48.39,48.39,48.76
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SoftmaxV2,"16,154880",19,48.34,48.91,48.84,50.52
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SoftmaxV2,"2,154880",11,45.68,46.48,46.64,47.18
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SoftmaxV2,"3,154880",3,46.68,46.83,46.72,47.08
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SoftmaxV2,"4,154880",3,46.86,47.12,46.94,47.56
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SoftmaxV2,"5,154880",2,46.68,46.78,46.78,46.88
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SoftmaxV2,"6,154880",5,46.64,47.31,47.24,47.96
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SoftmaxV2,"7,154880",2,47.42,47.49,47.49,47.56
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SoftmaxV2,"8,154880",20,46.66,47.31,47.27,47.86
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sort,"1,154880",9,229.37,232.00,231.99,235.09
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sort,"10,154880",2,199.19,199.58,199.58,199.97
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sort,"12,154880",2,202.57,203.48,203.48,204.39
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sort,"14,154880",2,236.49,236.62,236.62,236.75
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sort,"16,154880",19,236.43,237.49,237.47,238.77
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sort,"2,154880",11,233.13,234.20,234.27,235.43
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sort,"3,154880",3,184.57,185.65,186.03,186.35
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sort,"4,154880",3,188.63,190.66,189.35,194.01
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sort,"5,154880",2,208.97,209.13,209.13,209.29
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sort,"6,154880",5,209.03,211.00,211.81,212.63
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sort,"7,154880",2,227.25,227.39,227.39,227.53
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sort,"8,154880",20,227.47,229.59,229.75,231.07
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SparseFlashAttention,"12,16,512;1765,128,1,512;1765,128,1,512;12,1,2048;4,1584;4;4;12,16,64;1765,128,1,64",80,88.16,92.01,91.64,97.42
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SparseFlashAttention,"15,16,512;1765,128,1,512;1765,128,1,512;15,1,2048;5,1584;5;5;15,16,64;1765,128,1,64",160,88.10,93.76,93.65,99.80
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SparseFlashAttention,"18,16,512;1765,128,1,512;1765,128,1,512;18,1,2048;6,1584;6;6;18,16,64;1765,128,1,64",4,88.94,93.77,93.43,99.28
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SparseFlashAttention,"21,16,512;1765,128,1,512;1765,128,1,512;21,1,2048;7,1584;7;7;21,16,64;1765,128,1,64",316,88.32,95.11,94.95,102.00
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SparseFlashAttention,"24,16,512;1765,128,1,512;1765,128,1,512;24,1,2048;8,1584;8;8;24,16,64;1765,128,1,64",38,88.64,95.08,93.61,103.30
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SparseFlashAttention,"27,16,512;1765,128,1,512;1765,128,1,512;27,1,2048;9,1584;9;9;27,16,64;1765,128,1,64",1482,150.41,155.62,155.10,165.67
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SparseFlashAttention,"3,16,512;1765,128,1,512;1765,128,1,512;3,1,2048;1,1584;1;1;3,16,64;1765,128,1,64",720,84.14,88.95,88.08,119.85
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SparseFlashAttention,"6,16,512;1765,128,1,512;1765,128,1,512;6,1,2048;2,1584;2;2;6,16,64;1765,128,1,64",160,86.46,90.21,89.80,98.54
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SparseFlashAttention,"9,16,512;1765,128,1,512;1765,128,1,512;9,1,2048;3,1584;3;3;9,16,64;1765,128,1,64",240,86.04,91.58,90.74,99.18
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,12;12,2,2.08,2.21,2.21,2.34
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,15;15,4,2.40,2.62,2.66,2.76
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,18;18,4,2.52,2.84,2.85,3.14
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,1;,9,2.34,2.44,2.44,2.52
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,21;21,4,2.68,2.74,2.74,2.80
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,24;24,38,2.22,2.43,2.36,2.78
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,2;,2,2.62,2.67,2.67,2.72
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,3;,3,2.64,2.68,2.66,2.74
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,3;3,18,1.90,2.33,2.23,2.98
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,4;,1,2.92,2.92,2.92,2.92
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,5;,2,2.74,2.91,2.91,3.08
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,6;,2,2.92,2.96,2.96,3.00
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,6;6,4,2.54,2.81,2.82,3.06
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,7;,2,2.88,2.92,2.92,2.96
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,8;,19,2.62,2.89,2.88,3.44
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,Sub,9;9,6,2.30,2.58,2.59,2.82
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SubAiCore,12;12,1,2.60,2.60,2.60,2.60
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SubAiCore,15;15,2,2.68,2.98,2.98,3.28
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SubAiCore,21;21,4,2.56,2.94,2.99,3.22
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SubAiCore,27;27,19,2.46,2.65,2.64,2.92
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SubAiCore,3;3,9,2.62,2.91,2.96,3.20
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SubAiCore,6;6,2,3.02,3.08,3.08,3.14
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SubAiCore,9;9,3,2.86,2.89,2.88,2.94
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SwiGlu,"12,1024",77,3.28,20.29,3.80,343.77
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SwiGlu,"12,6144",3,4.86,5.40,5.08,6.26
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SwiGlu,"15,1024",154,4.40,15.34,15.60,18.70
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SwiGlu,"15,6144",6,5.26,6.09,6.36,6.60
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SwiGlu,"18,1024",4,4.54,4.59,4.58,4.64
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SwiGlu,"21,1024",304,4.74,15.38,15.58,18.84
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SwiGlu,"21,6144",12,6.02,6.96,7.02,7.66
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SwiGlu,"24,1024",38,4.68,4.89,4.88,5.16
dp2_pp0_tp2_dcp0_ep10_rank2_decode-10k,decode,10k,2,2,10,2,SwiGlu,"27,1024",1425,6.02,14.57,14.66,17.38
